_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
3650165,4285401,2018,,1952,PRIVATE,20,Scarborough Southwest,6 FOLCROFT AVE,3,13,2022-12-28,75,Evaluation needs to be conducted in 2 years,16,3,4,4,3,3,4,N/A,4,N/A,3,4,4,5,3,4,3,N/A,5,4,N/A,E2035,43.700957687,-79.251492552,324829.314,4839934.355
3650166,4152620,2017,,1956,PRIVATE,20,Scarborough Southwest,68 HARRIS PARK DR,3,11,2022-12-28,78,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,N/A,4,N/A,2,3,4,5,3,4,4,N/A,4,4,4,E2021,43.722488216,-79.2987114556,321002.536,4842300.513
3650167,4155309,2017,,1959,PRIVATE,03,Etobicoke-Lakeshore,22 BURNHAMTHORPE RD,5,42,2022-12-28,73,Evaluation needs to be conducted in 2 years,18,3,3,5,3,4,4,N/A,3,4,4,2,4,5,3,4,3,4,3,5,N/A,W0321,43.648227444,-79.530348478,302335.758,4834032.463
3650168,4155484,2017,,1950,PRIVATE,03,Etobicoke-Lakeshore,16 ALBERT AVE,3,18,2022-12-28,80,Evaluation needs to be conducted in 2 years,15,4,3,5,4,3,4,N/A,4,N/A,N/A,5,4,4,5,3,3,N/A,5,4,N/A,W0336,43.6159770796,-79.4891131322,305663.04,4830448.21
3650169,4155485,2017,,1957,PRIVATE,03,Etobicoke-Lakeshore,12 ALBERT AVE,3,12,2022-12-28,76,Evaluation needs to be conducted in 2 years,16,4,4,4,4,2,3,N/A,4,N/A,4,4,4,5,4,4,4,N/A,3,4,N/A,W0336,43.6158886447,-79.4889237637,305678.326,4830438.387
3650170,4155489,2017,,1952,PRIVATE,03,Etobicoke-Lakeshore,2561 LAKE SHORE BLVD W,4,14,2022-12-28,81,Evaluation needs to be conducted in 2 years,14,4,4,5,4,N/A,3,N/A,4,N/A,N/A,4,5,5,4,5,3,N/A,4,3,N/A,W0336,43.6088644692,-79.4900435258,305588.026,4829658.026
3650171,4155278,2017,,1950,PRIVATE,03,Etobicoke-Lakeshore,158 BERRY RD,4,30,2022-12-28,74,Evaluation needs to be conducted in 2 years,17,4,4,5,3,3,2,N/A,4,N/A,3,3,4,5,3,4,5,3,4,4,N/A,W0327,43.6372671432,-79.489657597,305618.818,4832813.412
3650172,4848750,2021,,1954,PRIVATE,19,Beaches-East York,996 O'CONNOR DR,3,18,2022-12-28,71,Evaluation needs to be conducted in 2 years,16,3,3,4,4,3,4,N/A,4,N/A,4,3,3,5,3,4,3,N/A,4,3,N/A,S1921,43.7091752019,-79.3105723901,320050.275,4840819.291
3650173,4155288,2017,,1960,PRIVATE,03,Etobicoke-Lakeshore,186 STEPHEN DR,5,48,2022-12-28,82,Evaluation needs to be conducted in 2 years,18,3,5,5,3,5,4,N/A,3,5,4,3,4,5,5,4,4,5,3,4,N/A,W0327,43.640530203,-79.488846855,305685.065,4833173.273
3650174,4155058,2017,,1960,PRIVATE,08,Eglinton-Lawrence,1090 ROSELAWN AVE,5,62,2022-12-28,76,Evaluation needs to be conducted in 2 years,17,4,4,5,4,3,4,N/A,3,4,N/A,3,4,4,4,4,4,4,4,3,N/A,N0831,43.7009028087,-79.449149194,308883.057,4839884.115
3650175,4155490,2017,,1952,PRIVATE,03,Etobicoke-Lakeshore,2559 LAKE SHORE BLVD W,4,26,2022-12-28,81,Evaluation needs to be conducted in 2 years,15,4,4,5,4,3,3,N/A,3,N/A,N/A,4,5,5,4,5,4,N/A,4,4,N/A,W0336,43.6090936183,-79.4886161506,305607.776,4829677.695
3650176,4155492,2017,,1952,PRIVATE,03,Etobicoke-Lakeshore,2555 LAKE SHORE BLVD W,4,26,2022-12-28,76,Evaluation needs to be conducted in 2 years,15,4,4,5,4,3,2,N/A,4,N/A,N/A,4,5,5,3,4,4,N/A,3,3,N/A,W0336,43.6090432374,-79.4898363283,305704.944,4829683.294
3650177,4155272,2017,,1955,PRIVATE,03,Etobicoke-Lakeshore,34 RIVERWOOD PKWY,4,35,2022-12-28,83,Evaluation needs to be conducted in 2 years,16,5,4,5,4,4,4,N/A,4,N/A,N/A,4,5,4,3,5,3,5,3,4,N/A,W0327,43.6397937003,-79.4903246449,305564.983,4833094.093
3650178,4155487,2017,,1965,PRIVATE,03,Etobicoke-Lakeshore,2 SUPERIOR AVE,5,47,2022-12-28,80,Evaluation needs to be conducted in 2 years,17,4,5,4,3,4,4,N/A,5,4,N/A,3,4,5,4,5,3,4,4,3,N/A,W0336,43.6143308517,-79.4872977904,305809.589,4830265.341
3650179,4155308,2017,,1959,PRIVATE,03,Etobicoke-Lakeshore,24 BURNHAMTHORPE RD,5,42,2022-12-28,69,Evaluation needs to be conducted in 2 years,18,4,3,5,3,3,4,N/A,4,4,3,2,4,3,3,3,3,4,3,4,N/A,W0321,43.648421735,-79.530760922,302302.494,4834054.061
3650180,4152629,2017,,1955,PRIVATE,21,Scarborough Centre,8 RANNOCK ST,4,33,2022-12-28,86,Evaluation needs to be conducted in 3 years,17,4,4,5,4,5,4,N/A,4,N/A,4,4,5,5,4,4,4,4,5,4,N/A,E2131,43.7287170868,-79.3000634846,320891.929,4842992.248
3650181,4152679,2017,,1971,PRIVATE,20,Scarborough Southwest,2225 EGLINTON AVE E,6,94,2022-12-23,91,Evaluation needs to be conducted in 3 years,18,5,4,5,5,5,3,5,5,5,N/A,4,4,5,2,5,5,5,5,5,N/A,E2023,43.729677828,-79.276229104,322811.499,4843104.772
3650182,4154915,2017,,1961,PRIVATE,16,Don Valley East,1325 YORK MILLS RD,4,64,2022-12-23,79,Evaluation needs to be conducted in 2 years,18,4,5,5,4,3,4,4,4,3,N/A,4,5,4,3,4,4,4,3,4,N/A,N1625,43.7616285056,-79.3217659908,319135.683,4846644.525
3650183,4156048,2017,,1960,PRIVATE,20,Scarborough Southwest,24 PELL ST,3,11,2022-12-23,87,Evaluation needs to be conducted in 3 years,15,5,2,5,4,N/A,5,N/A,5,N/A,5,3,4,5,5,4,3,N/A,5,5,N/A,E2035,43.708100911,-79.248499263,325056.883,4840728.747
3650184,4888795,2021,,1951,PRIVATE,19,Beaches-East York,1000 O'CONNOR DR,3,12,2022-12-23,77,Evaluation needs to be conducted in 2 years,14,4,2,4,4,N/A,5,N/A,4,N/A,N/A,3,4,5,4,4,4,N/A,5,2,N/A,S1921,43.7092735859,-79.3104170385,320062.769,4840830.249
3650185,4155843,2017,,1952,PRIVATE,20,Scarborough Southwest,3214 ST CLAIR AVE E,3,16,2022-12-23,91,Evaluation needs to be conducted in 3 years,15,4,4,5,5,5,4,N/A,5,N/A,N/A,4,5,5,5,4,3,N/A,5,5,N/A,E2021,43.710358471,-79.290289103,321703.085,4840967.096
3650186,4156305,2017,,1952,PRIVATE,20,Scarborough Southwest,3218 ST CLAIR AVE E,3,16,2022-12-23,79,Evaluation needs to be conducted in 2 years,15,4,3,5,4,4,4,N/A,4,N/A,N/A,4,4,5,3,4,3,N/A,4,4,N/A,E2021,43.71041771,-79.290015827,321720.933,4840950.037
3650187,4154886,2017,,1964,PRIVATE,16,Don Valley East,1840 VICTORIA PARK AVE,12,204,2022-12-23,80,Evaluation needs to be conducted in 2 years,19,4,5,5,3,4,4,4,5,3,4,4,4,5,3,4,4,4,3,4,N/A,N1628,43.7404974664,-79.3102350058,320069.513,4844299.041
3650188,4154885,2017,,1964,PRIVATE,16,Don Valley East,1850 VICTORIA PARK AVE,15,240,2022-12-23,85,Evaluation needs to be conducted in 2 years,19,4,5,5,3,4,4,3,5,3,4,4,5,5,4,5,5,5,4,4,N/A,N1628,43.7409546826,-79.3112631324,319986.585,4844349.647
3650189,4154259,2017,,1984,TCHC,07,Humber River-Black Creek,3101 WESTON RD,18,176,2022-12-23,61,Evaluation needs to be conducted in 1 year,20,3,3,4,1,4,2,2,4,4,2,2,4,2,4,3,4,3,4,3,3,W0733,43.733312244,-79.537225843,301785.494,4843485.091
3650190,4155562,2017,,1971,TCHC,20,Scarborough Southwest,40 TEESDALE PL,24,278,2022-12-23,71,Evaluation needs to be conducted in 2 years,18,4,3,4,3,3,4,4,4,3,N/A,3,4,3,3,4,3,4,5,3,N/A,E2028,43.6972076653,-79.2864410678,321998.393,4839494.37
3650191,4155564,2017,,1970,TCHC,20,Scarborough Southwest,3479 ST CLAIR AVE E,8,94,2022-12-23,78,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,4,4,4,4,3,3,4,5,4,4,4,4,4,4,N/A,E2030,43.7142950675,-79.2692166242,323381.434,4841396.427
3650192,4156385,2017,,1940,PRIVATE,20,Scarborough Southwest,1481 KINGSTON RD,3,15,2022-12-23,76,Evaluation needs to be conducted in 2 years,16,4,4,5,4,4,4,N/A,4,N/A,3,4,3,5,3,4,2,N/A,5,3,N/A,E2034,43.688423918,-79.269500963,323393.784,4838549.187
3650193,4154246,2017,,1972,PRIVATE,07,Humber River-Black Creek,2405 FINCH AVE W,27,258,2022-12-23,75,Evaluation needs to be conducted in 2 years,19,4,4,4,2,4,3,3,4,5,N/A,3,4,5,4,4,3,4,4,3,4,W0727,43.750621289,-79.544032103,301238.257,4845408.296
3650194,4154251,2018,,1993,SOCIAL HOUSING,07,Humber River-Black Creek,3001 FINCH AVE W,14,166,2022-12-23,80,Evaluation needs to be conducted in 2 years,19,5,4,5,4,4,4,4,4,5,N/A,3,5,3,4,3,4,4,4,3,4,W0727,43.747070571,-79.562597925,299742.782,4845014.81
3650195,4155804,2017,,1950,PRIVATE,20,Scarborough Southwest,1625 KINGSTON RD,3,11,2022-12-23,81,Evaluation needs to be conducted in 2 years,16,4,4,3,4,4,2,N/A,5,N/A,3,4,3,5,5,4,5,N/A,5,5,N/A,E2034,43.690864521,-79.265477585,323718.011,4838812.556
3650196,4245705,2017,,1967,PRIVATE,03,Etobicoke-Lakeshore,359 KIPLING AVE,3,12,2022-12-23,85,Evaluation needs to be conducted in 2 years,16,4,5,3,4,5,4,N/A,5,N/A,5,5,5,5,4,5,2,N/A,4,3,N/A,W0335,43.6009938518,-79.5179299016,303336.876,4828783.712
3650197,4156195,2017,,1967,TCHC,07,Humber River-Black Creek,415 DRIFTWOOD AVE,16,135,2022-12-23,81,Evaluation needs to be conducted in 2 years,17,4,4,5,4,4,4,N/A,3,4,N/A,4,4,5,5,3,3,4,5,4,N/A,W0725,43.7673194757,-79.5164765451,303458.049,4847261.584
3650198,4155290,2017,,1958,PRIVATE,03,Etobicoke-Lakeshore,33 RIVERWOOD PKWY,4,50,2022-12-22,87,Evaluation needs to be conducted in 3 years,18,5,5,5,4,4,5,N/A,5,5,3,3,5,5,4,4,5,5,3,3,N/A,W0327,43.6402119345,-79.4896809434,305616.916,4833140.562
3650199,4154084,2017,,1957,PRIVATE,14,Toronto-Danforth,470 MORTIMER AVE,4,42,2022-12-22,79,Evaluation needs to be conducted in 2 years,17,4,4,3,4,4,4,N/A,4,N/A,4,4,4,5,4,4,3,4,4,4,N/A,S1426,43.6897638166,-79.3320473561,318323.973,4838658.984
3650200,4155751,2017,,1969,PRIVATE,05,York South-Weston,1465 LAWRENCE AVE W,20,161,2022-12-22,88,Evaluation needs to be conducted in 3 years,19,5,4,5,4,4,5,N/A,4,4,3,4,5,5,5,5,4,4,5,4,5,W0529,43.7073903147,-79.4803989264,306364.173,4840603.819
3650201,4153918,2017,,1918,PRIVATE,12,Toronto-St. Paul's,62 ORIOLE GDNS,3,13,2022-12-22,65,Evaluation needs to be conducted in 1 year,15,3,4,5,3,3,3,N/A,3,N/A,3,3,2,5,3,3,3,N/A,3,N/A,N/A,S1232,43.690570503,-79.400460705,312808.514,4838740.742
3650202,4153789,2017,,1958,PRIVATE,15,Don Valley West,75 PETMAN AVE,3,26,2022-12-22,80,Evaluation needs to be conducted in 2 years,14,4,4,4,4,4,3,N/A,4,N/A,N/A,4,4,5,4,4,4,N/A,4,N/A,N/A,N1530,43.708920433,-79.384300946,314108.39,4840781.103
3650203,4261157,,,1957,PRIVATE,03,Etobicoke-Lakeshore,103 SIXTEENTH ST,3,10,2022-12-22,57,Evaluation needs to be conducted in 1 year,15,3,3,3,4,2,1,N/A,5,N/A,N/A,3,3,5,2,2,4,N/A,2,1,N/A,W0335,43.6028075946,-79.5164885645,303453.266,4828985.195
3650204,4153236,2017,,1967,PRIVATE,11,University-Rosedale,280 ST GEORGE ST,15,85,2022-12-22,91,Evaluation needs to be conducted in 3 years,19,4,5,5,4,4,4,5,4,4,5,4,5,5,5,4,5,5,5,4,N/A,S1127,43.673984446,-79.4033081754,312581.298,4836896.819
3650205,4156295,2017,,1967,PRIVATE,05,York South-Weston,1765 WESTON RD,25,246,2022-12-22,66,Evaluation needs to be conducted in 2 years,19,4,3,5,2,2,3,3,4,4,3,2,4,1,4,4,3,4,5,3,N/A,W0527,43.6990639559,-79.5119719596,303819.476,4839678.778
3650206,4167767,2017,,1974,TCHC,05,York South-Weston,710 TRETHEWEY DR,19,165,2022-12-22,89,Evaluation needs to be conducted in 3 years,18,5,5,5,4,3,5,5,5,4,N/A,3,5,5,4,5,4,5,4,4,N/A,W0528,43.697803447,-79.499827299,304798.114,4839539.581
3650207,4153639,2019,,1915,PRIVATE,14,Toronto-Danforth,279 WOODFIELD RD,4,42,2022-12-22,74,Evaluation needs to be conducted in 2 years,13,3,4,4,3,N/A,4,N/A,5,N/A,N/A,1,4,5,3,4,4,N/A,4,N/A,N/A,S1439,43.671655465,-79.323701099,319000.793,4836649.59
3650208,4155993,2017,,1973,PRIVATE,05,York South-Weston,2460 WESTON RD,27,214,2022-12-22,84,Evaluation needs to be conducted in 2 years,19,5,4,5,3,4,5,3,1,5,3,4,5,5,5,4,5,5,5,4,N/A,W0521,43.7078718117,-79.5341521524,302032.14,4840657.833
3650209,4153590,2017,,1934,PRIVATE,13,Toronto Centre,435 SHERBOURNE ST,4,48,2022-12-22,70,Evaluation needs to be conducted in 2 years,14,3,3,5,3,3,3,N/A,3,N/A,N/A,3,4,5,4,3,3,N/A,4,N/A,N/A,S1323,43.6655473564,-79.3735085585,314985.686,4835962.758
3650210,4152917,2017,,1935,PRIVATE,04,Parkdale-High Park,7 BRULE TER,3,13,2022-12-22,83,Evaluation needs to be conducted in 2 years,16,4,4,4,4,3,4,N/A,3,N/A,N/A,4,5,5,5,4,4,3,5,5,N/A,S0430,43.6475612545,-79.4890462091,305668.015,4833957.046
3650211,4155215,2017,,1954,PRIVATE,03,Etobicoke-Lakeshore,100 BROWNS LINE,3,22,2022-12-22,86,Evaluation needs to be conducted in 3 years,16,4,5,5,4,4,3,N/A,5,N/A,3,4,5,5,3,5,5,N/A,4,5,N/A,W0330,43.5952200747,-79.5429727048,301314.74,4828143.037
3650212,4155222,2017,,1993,SOCIAL HOUSING,03,Etobicoke-Lakeshore,773 THE QUEENSWAY,3,63,2022-12-22,91,Evaluation needs to be conducted in 3 years,20,5,5,5,4,5,4,5,5,4,4,3,5,5,4,5,4,5,5,4,5,W0326,43.625636744,-79.504530803,304383.661,4831516.423
3650213,4226941,2017,,1993,SOCIAL HOUSING,03,Etobicoke-Lakeshore,781 THE QUEENSWAY,3,66,2022-12-22,93,Evaluation needs to be conducted in 3 years,18,5,5,5,5,5,5,4,5,3,N/A,3,5,5,5,5,5,N/A,5,4,5,W0326,43.6254472366,-79.5057604061,304305.579,4831500.434
3650214,4155528,2019,,1957,PRIVATE,03,Etobicoke-Lakeshore,20 FOURTEENTH ST,3,12,2022-12-22,77,Evaluation needs to be conducted in 2 years,14,3,5,3,4,N/A,4,N/A,3,N/A,N/A,5,4,5,5,3,3,N/A,4,3,N/A,W0335,43.6000004031,-79.5135618333,303689.494,4828673.281
3650215,4155859,2017,,1960,PRIVATE,13,Toronto Centre,433 JARVIS ST,9,144,2022-12-22,77,Evaluation needs to be conducted in 2 years,14,3,3,5,4,3,4,N/A,4,N/A,N/A,4,3,5,4,4,4,N/A,4,N/A,N/A,S1326,43.6639097135,-79.3766153717,314735.394,4835780.455
3650216,4153640,2017,,1965,PRIVATE,14,Toronto-Danforth,1395 GERRARD ST E,3,12,2022-12-22,66,Evaluation needs to be conducted in 2 years,14,3,4,4,2,3,3,N/A,4,N/A,N/A,2,4,2,3,4,4,N/A,4,N/A,N/A,S1439,43.671588843,-79.324094142,318969.114,4836642.122
3650217,4155258,2017,,1952,PRIVATE,03,Etobicoke-Lakeshore,1 CROWN HILL PL,4,33,2022-12-22,89,Evaluation needs to be conducted in 3 years,17,5,4,5,4,4,4,N/A,4,N/A,4,5,5,5,4,5,4,5,5,4,N/A,W0327,43.6384647272,-79.4918242158,305443.979,4832946.44
3650218,4155263,2017,,1958,PRIVATE,03,Etobicoke-Lakeshore,7 CROWN HILL PL,4,35,2022-12-22,84,Evaluation needs to be conducted in 2 years,17,3,5,5,4,3,3,N/A,5,N/A,5,4,5,5,4,4,5,4,3,4,N/A,W0327,43.6386262832,-79.4911761302,305496.279,4832964.393
3650219,4153514,2017,,1970,PRIVATE,13,Toronto Centre,15 DUNDONALD ST,24,172,2022-12-22,72,Evaluation needs to be conducted in 2 years,17,4,4,4,2,4,4,3,4,N/A,N/A,3,2,4,3,4,4,4,4,N/A,4,S1322,43.665727503,-79.383887543,314148.344,4835982.525
3650220,4155287,2017,,1954,PRIVATE,03,Etobicoke-Lakeshore,2 KINGS POINT DR,4,16,2022-12-22,85,Evaluation needs to be conducted in 2 years,17,4,5,5,4,3,5,N/A,5,N/A,3,4,5,5,4,4,4,5,3,4,N/A,W0327,43.639372903,-79.4944231531,305234.286,4833047.319
3650221,4155286,2017,,1954,PRIVATE,03,Etobicoke-Lakeshore,4 KINGS POINT DR,4,16,2022-12-22,79,Evaluation needs to be conducted in 2 years,17,5,4,5,4,2,4,N/A,5,N/A,3,4,5,5,3,3,4,5,3,3,N/A,W0327,43.6395029387,-79.4940316467,305265.876,4833061.767
3650222,4155284,2018,,1953,PRIVATE,03,Etobicoke-Lakeshore,8 KINGS POINT DR,5,16,2022-12-22,69,Evaluation needs to be conducted in 2 years,16,4,4,4,3,3,2,N/A,4,N/A,N/A,2,4,5,3,4,3,4,3,3,N/A,W0327,43.6396821871,-79.4933367622,305321.945,4833081.684
3650223,4233372,2017,,1975,PRIVATE,12,Toronto-St. Paul's,40 SOUDAN AVE,14,66,2022-12-22,96,Evaluation needs to be conducted in 3 years,18,5,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,N/A,5,4,N/A,S1228,43.7049414095,-79.3965572814,313121.445,4840336.79
3650224,4152932,2017,,1926,PRIVATE,04,Parkdale-High Park,5 HIGH PARK AVE,3,21,2022-12-22,73,Evaluation needs to be conducted in 2 years,14,4,3,3,3,3,3,N/A,4,N/A,N/A,3,4,5,4,4,4,N/A,4,N/A,N/A,S0428,43.6538760484,-79.4649817406,307609.129,4834659.06
3650225,4155243,2017,,1954,PRIVATE,03,Etobicoke-Lakeshore,12 KINSDALE BLVD,4,16,2022-12-22,95,Evaluation needs to be conducted in 3 years,17,5,5,5,5,4,5,N/A,4,N/A,5,5,5,5,5,5,3,5,5,5,N/A,W0329,43.6356967623,-79.4921362887,305418.785,4832638.931
3650226,4154085,2017,,2012,SOCIAL HOUSING,14,Toronto-Danforth,270 DONLANDS AVE,8,44,2022-12-22,84,Evaluation needs to be conducted in 2 years,18,5,4,5,4,4,4,4,4,4,4,5,4,5,4,4,4,N/A,4,N/A,4,S1422,43.6901052164,-79.3416209783,317552.137,4838695.398
3650227,4255506,2017,,1957,PRIVATE,03,Etobicoke-Lakeshore,1 NEWHOLM RD,4,27,2022-12-22,88,Evaluation needs to be conducted in 3 years,17,4,5,5,4,4,2,N/A,5,N/A,5,5,3,5,5,5,5,5,5,3,N/A,W0329,43.63650442,-79.4877435636,305773.28,4832728.695
3650228,4155225,2017,,1973,PRIVATE,03,Etobicoke-Lakeshore,8 LOMOND DR,24,183,2022-12-22,75,Evaluation needs to be conducted in 2 years,19,4,4,5,3,3,3,3,4,5,3,4,4,4,4,5,3,4,3,3,N/A,W0325,43.6463454422,-79.5227554263,302948.491,4833822.241
3650229,4155468,2017,,1994,TCHC,01,Etobicoke North,900 QUEENS PLATE DR,16,204,2022-12-21,58,Evaluation needs to be conducted in 1 year,18,4,3,2,1,3,2,3,3,4,N/A,3,3,2,4,2,3,4,4,2,N/A,W0127,43.720003879,-79.603372534,296449.206,4842001.861
3650230,4156628,2017,,2011,PRIVATE,03,Etobicoke-Lakeshore,7 SUMMERLAND TER,21,218,2022-12-21,98,Evaluation needs to be conducted in 3 years,19,5,5,5,5,5,5,5,5,5,N/A,4,5,5,5,5,5,5,5,4,5,W0321,43.643486952,-79.531938,,
3650231,4155499,2017,,1952,PRIVATE,03,Etobicoke-Lakeshore,2529 LAKE SHORE BLVD W,4,61,2022-12-21,78,Evaluation needs to be conducted in 2 years,17,3,4,5,4,4,3,N/A,4,N/A,3,3,5,4,3,5,4,5,3,4,N/A,W0336,43.6100510941,-79.4881859662,305737.962,4829789.871
3650232,4155498,2017,,1952,PRIVATE,03,Etobicoke-Lakeshore,2531 LAKE SHORE BLVD W,6,110,2022-12-21,76,Evaluation needs to be conducted in 2 years,18,4,4,5,3,3,4,N/A,3,4,2,3,5,4,3,4,4,5,3,5,N/A,W0336,43.6100722111,-79.4872983362,305809.615,4829792.226
3650233,4155497,2017,,1952,PRIVATE,03,Etobicoke-Lakeshore,2537 LAKE SHORE BLVD W,3,75,2022-12-21,76,Evaluation needs to be conducted in 2 years,17,3,4,5,4,3,3,N/A,4,N/A,3,3,5,4,3,4,4,5,4,4,N/A,W0336,43.6096967981,-79.4880818409,305746.372,4829750.512
3650234,4155496,2017,,1952,PRIVATE,03,Etobicoke-Lakeshore,2543 LAKE SHORE BLVD W,3,55,2022-12-21,76,Evaluation needs to be conducted in 2 years,16,3,4,5,5,4,4,N/A,4,N/A,2,3,5,4,3,4,5,N/A,3,3,N/A,W0336,43.6095054646,-79.4897087235,305615.046,4829729.24
3650235,5156182,2022,,1928,PRIVATE,13,Toronto Centre,140 WELLESLEY ST E,3,32,2022-12-21,83,Evaluation needs to be conducted in 2 years,15,5,4,5,4,4,4,N/A,5,N/A,N/A,4,4,5,4,4,3,3,4,N/A,N/A,S1322,43.6667828801,-79.3769600054,314707.141,4836099.596
3650236,5156157,2022,,1928,PRIVATE,13,Toronto Centre,142 WELLESLEY STREET E,3,34,2022-12-21,79,Evaluation needs to be conducted in 2 years,15,4,4,5,4,4,4,N/A,5,N/A,N/A,4,4,4,4,3,3,3,4,N/A,N/A,S1322,43.6667348644,-79.3767474452,314724.292,4836094.286
3650237,4152912,2017,,1927,PRIVATE,04,Parkdale-High Park,117 RUNNYMEDE RD,4,42,2022-12-21,79,Evaluation needs to be conducted in 2 years,15,3,4,4,4,4,4,4,4,N/A,N/A,4,3,5,4,4,4,N/A,4,N/A,N/A,S0430,43.6507245776,-79.4756999777,306744.649,4834308.671
3650238,4155659,2017,,1967,TCHC,01,Etobicoke North,75 TANDRIDGE CRES,10,221,2022-12-21,57,Evaluation needs to be conducted in 1 year,18,4,2,2,1,4,4,1,3,4,N/A,3,3,3,3,2,4,4,3,1,N/A,W0131,43.728881268,-79.546722096,301020.19,4842993.242
3650239,4155245,2017,,1965,PRIVATE,03,Etobicoke-Lakeshore,177 BERRY RD,4,23,2022-12-21,86,Evaluation needs to be conducted in 3 years,17,4,5,5,4,5,2,N/A,5,N/A,5,4,4,5,4,5,4,4,4,4,N/A,W0329,43.6368219752,-79.4892158365,305654.469,4832763.96
3650240,4155244,2017,,1953,PRIVATE,03,Etobicoke-Lakeshore,179 BERRY RD,4,23,2022-12-21,80,Evaluation needs to be conducted in 2 years,17,5,4,5,4,4,2,N/A,5,N/A,4,4,4,5,3,5,3,4,3,4,N/A,W0329,43.6366442394,-79.4899445536,305595.659,4832744.208
3650241,4155241,2022,,1954,PRIVATE,03,Etobicoke-Lakeshore,183 BERRY RD,4,50,2022-12-21,79,Evaluation needs to be conducted in 2 years,17,4,3,5,4,3,4,N/A,3,N/A,3,3,5,5,3,4,5,5,4,4,N/A,W0329,43.636390118,-79.4911570627,305497.797,4832715.966
3650242,4155240,2017,,1954,PRIVATE,03,Etobicoke-Lakeshore,187 BERRY RD,4,30,2022-12-21,73,Evaluation needs to be conducted in 2 years,16,3,3,5,3,5,4,N/A,4,N/A,N/A,3,3,4,2,3,3,4,4,5,N/A,W0329,43.6361245275,-79.4924603306,305392.633,4832686.451
3650243,4152940,2017,,1929,PRIVATE,04,Parkdale-High Park,2010 BLOOR ST W,3,24,2022-12-21,77,Evaluation needs to be conducted in 2 years,14,5,3,4,4,1,4,N/A,3,N/A,N/A,4,3,5,5,4,4,N/A,5,N/A,N/A,S0428,43.652849679,-79.469860803,307215.325,4834545.847
3650244,4152580,2017,,1971,PRIVATE,20,Scarborough Southwest,27 GLEN EVEREST RD,3,11,2022-12-21,79,Evaluation needs to be conducted in 2 years,16,4,4,3,3,4,4,N/A,4,N/A,4,3,4,5,4,4,5,N/A,4,4,N/A,E2035,43.7005566696,-79.2528798583,324702.426,4839873.966
3650245,4156737,2017,,1951,PRIVATE,03,Etobicoke-Lakeshore,148 ISLINGTON AVE,4,38,2022-12-21,81,Evaluation needs to be conducted in 2 years,15,4,4,5,4,5,2,N/A,5,N/A,N/A,4,5,5,3,5,4,N/A,3,3,N/A,W0335,43.601468456,-79.505848789,304311.906,4828837.276
3650246,4156738,2017,,1951,PRIVATE,03,Etobicoke-Lakeshore,170 ISLINGTON AVE,4,47,2022-12-21,79,Evaluation needs to be conducted in 2 years,16,4,3,5,4,5,2,N/A,4,N/A,3,4,5,5,3,5,4,N/A,4,3,N/A,W0335,43.602358477,-79.506187032,304284.602,4828936.156
3650247,4152943,2017,,1940,PRIVATE,04,Parkdale-High Park,340 HIGH PARK AVE,3,10,2022-12-21,66,Evaluation needs to be conducted in 2 years,14,3,3,3,3,2,5,N/A,2,N/A,N/A,3,2,5,3,4,4,N/A,4,N/A,N/A,S0424,43.665283034,-79.4705575166,307158.849,4835926.123
3650248,4156736,2017,,1951,PRIVATE,03,Etobicoke-Lakeshore,135 EIGHTH ST,4,47,2022-12-21,84,Evaluation needs to be conducted in 2 years,15,4,4,5,4,4,2,N/A,5,N/A,N/A,5,5,5,4,5,5,N/A,3,3,N/A,W0335,43.601151061,-79.506439811,304264.189,4828802.019
3650249,4254270,2017,,1960,PRIVATE,03,Etobicoke-Lakeshore,139 EIGHTH ST,3,47,2022-12-21,80,Evaluation needs to be conducted in 2 years,15,4,3,5,4,4,2,N/A,5,N/A,N/A,4,5,5,4,5,4,N/A,3,3,N/A,W0335,43.601494318,-79.506580956,304252.796,4828840.154
3650250,4254274,2017,,1960,PRIVATE,03,Etobicoke-Lakeshore,143 EIGHTH ST,4,47,2022-12-21,81,Evaluation needs to be conducted in 2 years,15,4,3,5,4,5,2,N/A,5,N/A,N/A,5,5,5,3,5,4,N/A,3,3,N/A,W0335,43.601842503,-79.506732984,304240.524,4828878.837
